Iso3,StartDate,EndDate,Area Code,Area Code (M49),Area,Item Code,Item,Element Code,Element,Months Code,Months,Year Code,Year,Unit,Value,Flag,Note
#country+code,#date+start,#date+end,,,#country+name,#indicator+code,#indicator+name,,,,,,#date+year,#indicator+type,#indicator+value+num,,
FRA,2015-09-01,2015-09-30,68,'250,France,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7009,September,2015,2015,,99.950000,X,base year is 2015
FRA,2016-09-01,2016-09-30,68,'250,France,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7009,September,2016,2016,,100.340000,X,base year is 2015
FRA,2017-09-01,2017-09-30,68,'250,France,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7009,September,2017,2017,,101.330000,X,base year is 2015
FRA,2018-09-01,2018-09-30,68,'250,France,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7009,September,2018,2018,,103.560000,X,base year is 2015
FRA,2019-09-01,2019-09-30,68,'250,France,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7009,September,2019,2019,,104.500000,X,base year is 2015
FRA,2020-09-01,2020-09-30,68,'250,France,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7009,September,2020,2020,,104.550000,X,base year is 2015
FRA,2021-09-01,2021-09-30,68,'250,France,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7009,September,2021,2021,,106.810000,X,base year is 2015
FRA,2022-09-01,2022-09-30,68,'250,France,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7009,September,2022,2022,,112.740000,X,base year is 2015
FRA,2023-09-01,2023-09-30,68,'250,France,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7009,September,2023,2023,,118.260000,X,base year is 2015
FRA,2000-10-01,2000-10-31,68,'250,France,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7010,October,2000,2000,,80.330000,X,base year is 2015
FRA,2001-10-01,2001-10-31,68,'250,France,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7010,October,2001,2001,,81.680000,X,base year is 2015
FRA,2002-10-01,2002-10-31,68,'250,France,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7010,October,2002,2002,,83.270000,X,base year is 2015
FRA,2003-10-01,2003-10-31,68,'250,France,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7010,October,2003,2003,,85.040000,X,base year is 2015
FRA,2004-10-01,2004-10-31,68,'250,France,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7010,October,2004,2004,,86.850000,X,base year is 2015
FRA,2005-10-01,2005-10-31,68,'250,France,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7010,October,2005,2005,,88.460000,X,base year is 2015
FRA,2006-10-01,2006-10-31,68,'250,France,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7010,October,2006,2006,,89.400000,X,base year is 2015
FRA,2007-10-01,2007-10-31,68,'250,France,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7010,October,2007,2007,,91.190000,X,base year is 2015
FRA,2008-10-01,2008-10-31,68,'250,France,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7010,October,2008,2008,,93.620000,X,base year is 2015
FRA,2009-10-01,2009-10-31,68,'250,France,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7010,October,2009,2009,,93.420000,X,base year is 2015
FRA,2010-10-01,2010-10-31,68,'250,France,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7010,October,2010,2010,,94.910000,X,base year is 2015
FRA,2011-10-01,2011-10-31,68,'250,France,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7010,October,2011,2011,,97.140000,X,base year is 2015
FRA,2012-10-01,2012-10-31,68,'250,France,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7010,October,2012,2012,,98.940000,X,base year is 2015
FRA,2013-10-01,2013-10-31,68,'250,France,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7010,October,2013,2013,,99.500000,X,base year is 2015
FRA,2014-10-01,2014-10-31,68,'250,France,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7010,October,2014,2014,,99.950000,X,base year is 2015
FRA,2015-10-01,2015-10-31,68,'250,France,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7010,October,2015,2015,,100.010000,X,base year is 2015
FRA,2016-10-01,2016-10-31,68,'250,France,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7010,October,2016,2016,,100.370000,X,base year is 2015
FRA,2017-10-01,2017-10-31,68,'250,France,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7010,October,2017,2017,,101.430000,X,base year is 2015
FRA,2018-10-01,2018-10-31,68,'250,France,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7010,October,2018,2018,,103.670000,X,base year is 2015
FRA,2019-10-01,2019-10-31,68,'250,France,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7010,October,2019,2019,,104.460000,X,base year is 2015
FRA,2020-10-01,2020-10-31,68,'250,France,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7010,October,2020,2020,,104.510000,X,base year is 2015
FRA,2021-10-01,2021-10-31,68,'250,France,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7010,October,2021,2021,,107.250000,X,base year is 2015
FRA,2022-10-01,2022-10-31,68,'250,France,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7010,October,2022,2022,,113.900000,X,base year is 2015
FRA,2000-11-01,2000-11-30,68,'250,France,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7011,November,2000,2000,,80.510000,X,base year is 2015
FRA,2001-11-01,2001-11-30,68,'250,France,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7011,November,2001,2001,,81.460000,X,base year is 2015
FRA,2002-11-01,2002-11-30,68,'250,France,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7011,November,2002,2002,,83.270000,X,base year is 2015
FRA,2003-11-01,2003-11-30,68,'250,France,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7011,November,2003,2003,,85.140000,X,base year is 2015
FRA,2004-11-01,2004-11-30,68,'250,France,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7011,November,2004,2004,,86.900000,X,base year is 2015
FRA,2005-11-01,2005-11-30,68,'250,France,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7011,November,2005,2005,,88.280000,X,base year is 2015
FRA,2006-11-01,2006-11-30,68,'250,France,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7011,November,2006,2006,,89.500000,X,base year is 2015
FRA,2007-11-01,2007-11-30,68,'250,France,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7011,November,2007,2007,,91.690000,X,base year is 2015
FRA,2008-11-01,2008-11-30,68,'250,France,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7011,November,2008,2008,,93.180000,X,base year is 2015
FRA,2009-11-01,2009-11-30,68,'250,France,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7011,November,2009,2009,,93.550000,X,base year is 2015
FRA,2010-11-01,2010-11-30,68,'250,France,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7011,November,2010,2010,,95.020000,X,base year is 2015
FRA,2011-11-01,2011-11-30,68,'250,France,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7011,November,2011,2011,,97.410000,X,base year is 2015
FRA,2012-11-01,2012-11-30,68,'250,France,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7011,November,2012,2012,,98.790000,X,base year is 2015
FRA,2013-11-01,2013-11-30,68,'250,France,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7011,November,2013,2013,,99.460000,X,base year is 2015
FRA,2014-11-01,2014-11-30,68,'250,France,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7011,November,2014,2014,,99.780000,X,base year is 2015
FRA,2015-11-01,2015-11-30,68,'250,France,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7011,November,2015,2015,,99.820000,X,base year is 2015
FRA,2016-11-01,2016-11-30,68,'250,France,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7011,November,2016,2016,,100.350000,X,base year is 2015
FRA,2017-11-01,2017-11-30,68,'250,France,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7011,November,2017,2017,,101.530000,X,base year is 2015
FRA,2018-11-01,2018-11-30,68,'250,France,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7011,November,2018,2018,,103.450000,X,base year is 2015
FRA,2019-11-01,2019-11-30,68,'250,France,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7011,November,2019,2019,,104.520000,X,base year is 2015
FRA,2020-11-01,2020-11-30,68,'250,France,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7011,November,2020,2020,,104.730000,X,base year is 2015
FRA,2021-11-01,2021-11-30,68,'250,France,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7011,November,2021,2021,,107.640000,X,base year is 2015
FRA,2022-11-01,2022-11-30,68,'250,France,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7011,November,2022,2022,,114.260000,X,base year is 2015
FRA,2000-12-01,2000-12-31,68,'250,France,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7012,December,2000,2000,,80.470000,X,base year is 2015
FRA,2001-12-01,2001-12-31,68,'250,France,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7012,December,2001,2001,,81.560000,X,base year is 2015
FRA,2002-12-01,2002-12-31,68,'250,France,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7012,December,2002,2002,,83.410000,X,base year is 2015
FRA,2003-12-01,2003-12-31,68,'250,France,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7012,December,2003,2003,,85.230000,X,base year is 2015
FRA,2004-12-01,2004-12-31,68,'250,France,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7012,December,2004,2004,,87.000000,X,base year is 2015
FRA,2005-12-01,2005-12-31,68,'250,France,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7012,December,2005,2005,,88.390000,X,base year is 2015
FRA,2006-12-01,2006-12-31,68,'250,France,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7012,December,2006,2006,,89.710000,X,base year is 2015
FRA,2007-12-01,2007-12-31,68,'250,France,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7012,December,2007,2007,,92.030000,X,base year is 2015
FRA,2008-12-01,2008-12-31,68,'250,France,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7012,December,2008,2008,,92.950000,X,base year is 2015
FRA,2009-12-01,2009-12-31,68,'250,France,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7012,December,2009,2009,,93.800000,X,base year is 2015
FRA,2010-12-01,2010-12-31,68,'250,France,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7012,December,2010,2010,,95.450000,X,base year is 2015
FRA,2011-12-01,2011-12-31,68,'250,France,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7012,December,2011,2011,,97.800000,X,base year is 2015
FRA,2012-12-01,2012-12-31,68,'250,France,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7012,December,2012,2012,,99.100000,X,base year is 2015
FRA,2013-12-01,2013-12-31,68,'250,France,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7012,December,2013,2013,,99.800000,X,base year is 2015
FRA,2014-12-01,2014-12-31,68,'250,France,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7012,December,2014,2014,,99.860000,X,base year is 2015
FRA,2015-12-01,2015-12-31,68,'250,France,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7012,December,2015,2015,,100.040000,X,base year is 2015
FRA,2016-12-01,2016-12-31,68,'250,France,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7012,December,2016,2016,,100.650000,X,base year is 2015
FRA,2017-12-01,2017-12-31,68,'250,France,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7012,December,2017,2017,,101.850000,X,base year is 2015
FRA,2018-12-01,2018-12-31,68,'250,France,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7012,December,2018,2018,,103.470000,X,base year is 2015
FRA,2019-12-01,2019-12-31,68,'250,France,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7012,December,2019,2019,,104.980000,X,base year is 2015
FRA,2020-12-01,2020-12-31,68,'250,France,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7012,December,2020,2020,,104.960000,X,base year is 2015
FRA,2021-12-01,2021-12-31,68,'250,France,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7012,December,2021,2021,,107.850000,X,base year is 2015
FRA,2022-12-01,2022-12-31,68,'250,France,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7012,December,2022,2022,,114.160000,X,base year is 2015
FRA,2001-01-01,2001-01-31,68,'250,France,23014,Food price inflation,6121,Value,7001,January,2001,2001,%,3.542484,E,
FRA,2002-01-01,2002-01-31,68,'250,France,23014,Food price inflation,6121,Value,7001,January,2002,2002,%,6.602702,E,
FRA,2003-01-01,2003-01-31,68,'250,France,23014,Food price inflation,6121,Value,7001,January,2003,2003,%,0.461866,E,
FRA,2004-01-01,2004-01-31,68,'250,France,23014,Food price inflation,6121,Value,7001,January,2004,2004,%,2.074738,E,
FRA,2005-01-01,2005-01-31,68,'250,France,23014,Food price inflation,6121,Value,7001,January,2005,2005,%,-0.623629,E,
FRA,2006-01-01,2006-01-31,68,'250,France,23014,Food price inflation,6121,Value,7001,January,2006,2006,%,1.243463,E,
FRA,2007-01-01,2007-01-31,68,'250,France,23014,Food price inflation,6121,Value,7001,January,2007,2007,%,1.687328,E,
FRA,2008-01-01,2008-01-31,68,'250,France,23014,Food price inflation,6121,Value,7001,January,2008,2008,%,4.413591,E,
FRA,2009-01-01,2009-01-31,68,'250,France,23014,Food price inflation,6121,Value,7001,January,2009,2009,%,2.259459,E,
FRA,2010-01-01,2010-01-31,68,'250,France,23014,Food price inflation,6121,Value,7001,January,2010,2010,%,-0.179723,E,
FRA,2011-01-01,2011-01-31,68,'250,France,23014,Food price inflation,6121,Value,7001,January,2011,2011,%,0.063546,E,
FRA,2012-01-01,2012-01-31,68,'250,France,23014,Food price inflation,6121,Value,7001,January,2012,2012,%,3.577477,E,
FRA,2013-01-01,2013-01-31,68,'250,France,23014,Food price inflation,6121,Value,7001,January,2013,2013,%,1.992643,E,
FRA,2014-01-01,2014-01-31,68,'250,France,23014,Food price inflation,6121,Value,7001,January,2014,2014,%,0.110209,E,
FRA,2015-01-01,2015-01-31,68,'250,France,23014,Food price inflation,6121,Value,7001,January,2015,2015,%,-0.380304,E,
FRA,2016-01-01,2016-01-31,68,'250,France,23014,Food price inflation,6121,Value,7001,January,2016,2016,%,0.321479,E,
FRA,2017-01-01,2017-01-31,68,'250,France,23014,Food price inflation,6121,Value,7001,January,2017,2017,%,1.371921,E,
FRA,2018-01-01,2018-01-31,68,'250,France,23014,Food price inflation,6121,Value,7001,January,2018,2018,%,1.264447,E,
FRA,2019-01-01,2019-01-31,68,'250,France,23014,Food price inflation,6121,Value,7001,January,2019,2019,%,2.858258,E,
FRA,2020-01-01,2020-01-31,68,'250,France,23014,Food price inflation,6121,Value,7001,January,2020,2020,%,1.925266,E,
FRA,2021-01-01,2021-01-31,68,'250,France,23014,Food price inflation,6121,Value,7001,January,2021,2021,%,1.023541,E,
FRA,2022-01-01,2022-01-31,68,'250,France,23014,Food price inflation,6121,Value,7001,January,2022,2022,%,1.694759,E,
FRA,2023-01-01,2023-01-31,68,'250,France,23014,Food price inflation,6121,Value,7001,January,2023,2023,%,14.156326,E,
FRA,2001-02-01,2001-02-28,68,'250,France,23014,Food price inflation,6121,Value,7002,February,2001,2001,%,3.555150,E,
FRA,2002-02-01,2002-02-28,68,'250,France,23014,Food price inflation,6121,Value,7002,February,2002,2002,%,5.897887,E,
FRA,2003-02-01,2003-02-28,68,'250,France,23014,Food price inflation,6121,Value,7002,February,2003,2003,%,1.175632,E,
FRA,2004-02-01,2004-02-29,68,'250,France,23014,Food price inflation,6121,Value,7002,February,2004,2004,%,1.150235,E,
FRA,2005-02-01,2005-02-28,68,'250,France,23014,Food price inflation,6121,Value,7002,February,2005,2005,%,0.440938,E,
FRA,2006-02-01,2006-02-28,68,'250,France,23014,Food price inflation,6121,Value,7002,February,2006,2006,%,1.178373,E,
FRA,2007-02-01,2007-02-28,68,'250,France,23014,Food price inflation,6121,Value,7002,February,2007,2007,%,0.707924,E,
FRA,2008-02-01,2008-02-29,68,'250,France,23014,Food price inflation,6121,Value,7002,February,2008,2008,%,5.045351,E,
FRA,2009-02-01,2009-02-28,68,'250,France,23014,Food price inflation,6121,Value,7002,February,2009,2009,%,2.093902,E,
FRA,2010-02-01,2010-02-28,68,'250,France,23014,Food price inflation,6121,Value,7002,February,2010,2010,%,-0.105719,E,
FRA,2011-02-01,2011-02-28,68,'250,France,23014,Food price inflation,6121,Value,7002,February,2011,2011,%,0.328077,E,
FRA,2012-02-01,2012-02-29,68,'250,France,23014,Food price inflation,6121,Value,7002,February,2012,2012,%,3.786920,E,
FRA,2013-02-01,2013-02-28,68,'250,France,23014,Food price inflation,6121,Value,7002,February,2013,2013,%,1.483891,E,
FRA,2014-02-01,2014-02-28,68,'250,France,23014,Food price inflation,6121,Value,7002,February,2014,2014,%,-0.100150,E,
FRA,2015-02-01,2015-02-28,68,'250,France,23014,Food price inflation,6121,Value,7002,February,2015,2015,%,-0.010025,E,
FRA,2016-02-01,2016-02-29,68,'250,France,23014,Food price inflation,6121,Value,7002,February,2016,2016,%,0.080209,E,
FRA,2017-02-01,2017-02-28,68,'250,France,23014,Food price inflation,6121,Value,7002,February,2017,2017,%,1.693047,E,
FRA,2018-02-01,2018-02-28,68,'250,France,23014,Food price inflation,6121,Value,7002,February,2018,2018,%,0.837356,E,
FRA,2019-02-01,2019-02-28,68,'250,France,23014,Food price inflation,6121,Value,7002,February,2019,2019,%,3.087143,E,
FRA,2020-02-01,2020-02-29,68,'250,France,23014,Food price inflation,6121,Value,7002,February,2020,2020,%,1.772176,E,
FRA,2021-02-01,2021-02-28,68,'250,France,23014,Food price inflation,6121,Value,7002,February,2021,2021,%,0.856691,E,
FRA,2022-02-01,2022-02-28,68,'250,France,23014,Food price inflation,6121,Value,7002,February,2022,2022,%,2.317422,E,
FRA,2023-02-01,2023-02-28,68,'250,France,23014,Food price inflation,6121,Value,7002,February,2023,2023,%,15.782350,E,
FRA,2001-03-01,2001-03-31,68,'250,France,23014,Food price inflation,6121,Value,7003,March,2001,2001,%,4.911412,E,
FRA,2002-03-01,2002-03-31,68,'250,France,23014,Food price inflation,6121,Value,7003,March,2002,2002,%,4.606979,E,
FRA,2003-03-01,2003-03-31,68,'250,France,23014,Food price inflation,6121,Value,7003,March,2003,2003,%,1.614435,E,
FRA,2004-03-01,2004-03-31,68,'250,France,23014,Food price inflation,6121,Value,7003,March,2004,2004,%,1.331776,E,
FRA,2005-03-01,2005-03-31,68,'250,France,23014,Food price inflation,6121,Value,7003,March,2005,2005,%,0.749366,E,
FRA,2006-03-01,2006-03-31,68,'250,France,23014,Food price inflation,6121,Value,7003,March,2006,2006,%,0.343289,E,
FRA,2007-03-01,2007-03-31,68,'250,France,23014,Food price inflation,6121,Value,7003,March,2007,2007,%,0.501768,E,
FRA,2008-03-01,2008-03-31,68,'250,France,23014,Food price inflation,6121,Value,7003,March,2008,2008,%,5.582662,E,
FRA,2009-03-01,2009-03-31,68,'250,France,23014,Food price inflation,6121,Value,7003,March,2009,2009,%,1.461580,E,
FRA,2010-03-01,2010-03-31,68,'250,France,23014,Food price inflation,6121,Value,7003,March,2010,2010,%,0.476644,E,
FRA,2011-03-01,2011-03-31,68,'250,France,23014,Food price inflation,6121,Value,7003,March,2011,2011,%,0.864432,E,
FRA,2012-03-01,2012-03-31,68,'250,France,23014,Food price inflation,6121,Value,7003,March,2012,2012,%,3.595318,E,
FRA,2013-03-01,2013-03-31,68,'250,France,23014,Food price inflation,6121,Value,7003,March,2013,2013,%,1.230831,E,
FRA,2014-03-01,2014-03-31,68,'250,France,23014,Food price inflation,6121,Value,7003,March,2014,2014,%,-0.408611,E,
FRA,2015-03-01,2015-03-31,68,'250,France,23014,Food price inflation,6121,Value,7003,March,2015,2015,%,0.040028,E,
FRA,2016-03-01,2016-03-31,68,'250,France,23014,Food price inflation,6121,Value,7003,March,2016,2016,%,0.380114,E,
FRA,2017-03-01,2017-03-31,68,'250,France,23014,Food price inflation,6121,Value,7003,March,2017,2017,%,0.817140,E,
FRA,2018-03-01,2018-03-31,68,'250,France,23014,Food price inflation,6121,Value,7003,March,2018,2018,%,1.571612,E,
FRA,2019-03-01,2019-03-31,68,'250,France,23014,Food price inflation,6121,Value,7003,March,2019,2019,%,2.403659,E,
FRA,2020-03-01,2020-03-31,68,'250,France,23014,Food price inflation,6121,Value,7003,March,2020,2020,%,2.005132,E,
FRA,2021-03-01,2021-03-31,68,'250,France,23014,Food price inflation,6121,Value,7003,March,2021,2021,%,0.968884,E,
FRA,2022-03-01,2022-03-31,68,'250,France,23014,Food price inflation,6121,Value,7003,March,2022,2022,%,3.220151,E,
FRA,2023-03-01,2023-03-31,68,'250,France,23014,Food price inflation,6121,Value,7003,March,2023,2023,%,16.903549,E,
FRA,2001-04-01,2001-04-30,68,'250,France,23014,Food price inflation,6121,Value,7004,April,2001,2001,%,5.140790,E,
FRA,2002-04-01,2002-04-30,68,'250,France,23014,Food price inflation,6121,Value,7004,April,2002,2002,%,3.611794,E,
FRA,2003-04-01,2003-04-30,68,'250,France,23014,Food price inflation,6121,Value,7004,April,2003,2003,%,1.885226,E,
FRA,2004-04-01,2004-04-30,68,'250,France,23014,Food price inflation,6121,Value,7004,April,2004,2004,%,1.419760,E,
FRA,2005-04-01,2005-04-30,68,'250,France,23014,Food price inflation,6121,Value,7004,April,2005,2005,%,-0.160643,E,
FRA,2006-04-01,2006-04-30,68,'250,France,23014,Food price inflation,6121,Value,7004,April,2006,2006,%,1.011378,E,
FRA,2007-04-01,2007-04-30,68,'250,France,23014,Food price inflation,6121,Value,7004,April,2007,2007,%,1.160542,E,
FRA,2008-04-01,2008-04-30,68,'250,France,23014,Food price inflation,6121,Value,7004,April,2008,2008,%,5.376223,E,
FRA,2009-04-01,2009-04-30,68,'250,France,23014,Food price inflation,6121,Value,7004,April,2009,2009,%,0.843206,E,
FRA,2010-04-01,2010-04-30,68,'250,France,23014,Food price inflation,6121,Value,7004,April,2010,2010,%,0.825572,E,
FRA,2011-04-01,2011-04-30,68,'250,France,23014,Food price inflation,6121,Value,7004,April,2011,2011,%,0.587865,E,
FRA,2012-04-01,2012-04-30,68,'250,France,23014,Food price inflation,6121,Value,7004,April,2012,2012,%,3.423085,E,
FRA,2013-04-01,2013-04-30,68,'250,France,23014,Food price inflation,6121,Value,7004,April,2013,2013,%,1.574168,E,
FRA,2014-04-01,2014-04-30,68,'250,France,23014,Food price inflation,6121,Value,7004,April,2014,2014,%,-0.894099,E,
FRA,2015-04-01,2015-04-30,68,'250,France,23014,Food price inflation,6121,Value,7004,April,2015,2015,%,0.220529,E,
FRA,2016-04-01,2016-04-30,68,'250,France,23014,Food price inflation,6121,Value,7004,April,2016,2016,%,0.340068,E,
FRA,2017-04-01,2017-04-30,68,'250,France,23014,Food price inflation,6121,Value,7004,April,2017,2017,%,0.767544,E,
FRA,2018-04-01,2018-04-30,68,'250,France,23014,Food price inflation,6121,Value,7004,April,2018,2018,%,1.701454,E,
FRA,2019-04-01,2019-04-30,68,'250,France,23014,Food price inflation,6121,Value,7004,April,2019,2019,%,2.412217,E,
FRA,2020-04-01,2020-04-30,68,'250,France,23014,Food price inflation,6121,Value,7004,April,2020,2020,%,4.121949,E,
FRA,2021-04-01,2021-04-30,68,'250,France,23014,Food price inflation,6121,Value,7004,April,2021,2021,%,-0.529052,E,
FRA,2022-04-01,2022-04-30,68,'250,France,23014,Food price inflation,6121,Value,7004,April,2022,2022,%,4.181568,E,
FRA,2023-04-01,2023-04-30,68,'250,France,23014,Food price inflation,6121,Value,7004,April,2023,2023,%,15.720447,E,
FRA,2001-05-01,2001-05-31,68,'250,France,23014,Food price inflation,6121,Value,7005,May,2001,2001,%,6.648663,E,
FRA,2002-05-01,2002-05-31,68,'250,France,23014,Food price inflation,6121,Value,7005,May,2002,2002,%,1.989630,E,
FRA,2003-05-01,2003-05-31,68,'250,France,23014,Food price inflation,6121,Value,7005,May,2003,2003,%,1.548830,E,
FRA,2004-05-01,2004-05-31,68,'250,France,23014,Food price inflation,6121,Value,7005,May,2004,2004,%,1.746420,E,
FRA,2005-05-01,2005-05-31,68,'250,France,23014,Food price inflation,6121,Value,7005,May,2005,2005,%,0.011443,E,
FRA,2006-05-01,2006-05-31,68,'250,France,23014,Food price inflation,6121,Value,7005,May,2006,2006,%,1.281465,E,
FRA,2007-05-01,2007-05-31,68,'250,France,23014,Food price inflation,6121,Value,7005,May,2007,2007,%,0.915047,E,
FRA,2008-05-01,2008-05-31,68,'250,France,23014,Food price inflation,6121,Value,7005,May,2008,2008,%,5.977835,E,
FRA,2009-05-01,2009-05-31,68,'250,France,23014,Food price inflation,6121,Value,7005,May,2009,2009,%,0.095067,E,
FRA,2010-05-01,2010-05-31,68,'250,France,23014,Food price inflation,6121,Value,7005,May,2010,2010,%,0.812579,E,
FRA,2011-05-01,2011-05-31,68,'250,France,23014,Food price inflation,6121,Value,7005,May,2011,2011,%,1.381765,E,
FRA,2012-05-01,2012-05-31,68,'250,France,23014,Food price inflation,6121,Value,7005,May,2012,2012,%,2.922044,E,
FRA,2013-05-01,2013-05-31,68,'250,France,23014,Food price inflation,6121,Value,7005,May,2013,2013,%,1.655297,E,
FRA,2014-05-01,2014-05-31,68,'250,France,23014,Food price inflation,6121,Value,7005,May,2014,2014,%,-1.184249,E,
FRA,2015-05-01,2015-05-31,68,'250,France,23014,Food price inflation,6121,Value,7005,May,2015,2015,%,0.349546,E,
FRA,2016-05-01,2016-05-31,68,'250,France,23014,Food price inflation,6121,Value,7005,May,2016,2016,%,0.995223,E,
FRA,2017-05-01,2017-05-31,68,'250,France,23014,Food price inflation,6121,Value,7005,May,2017,2017,%,0.404020,E,
FRA,2018-05-01,2018-05-31,68,'250,France,23014,Food price inflation,6121,Value,7005,May,2018,2018,%,1.894200,E,
FRA,2019-05-01,2019-05-31,68,'250,France,23014,Food price inflation,6121,Value,7005,May,2019,2019,%,2.167212,E,
FRA,2020-05-01,2020-05-31,68,'250,France,23014,Food price inflation,6121,Value,7005,May,2020,2020,%,3.931366,E,
FRA,2021-05-01,2021-05-31,68,'250,France,23014,Food price inflation,6121,Value,7005,May,2021,2021,%,-0.489840,E,
FRA,2022-05-01,2022-05-31,68,'250,France,23014,Food price inflation,6121,Value,7005,May,2022,2022,%,4.603464,E,
FRA,2023-05-01,2023-05-31,68,'250,France,23014,Food price inflation,6121,Value,7005,May,2023,2023,%,14.945534,E,
FRA,2001-06-01,2001-06-30,68,'250,France,23014,Food price inflation,6121,Value,7006,June,2001,2001,%,6.711237,E,
FRA,2002-06-01,2002-06-30,68,'250,France,23014,Food price inflation,6121,Value,7006,June,2002,2002,%,1.843373,E,
FRA,2003-06-01,2003-06-30,68,'250,France,23014,Food price inflation,6121,Value,7006,June,2003,2003,%,2.519815,E,
FRA,2004-06-01,2004-06-30,68,'250,France,23014,Food price inflation,6121,Value,7006,June,2004,2004,%,1.361643,E,
FRA,2005-06-01,2005-06-30,68,'250,France,23014,Food price inflation,6121,Value,7006,June,2005,2005,%,-0.751366,E,
